#{"t_start": 1778815119.3352435, "env_id": "None"}
r,l,t
0.0,3,11.239748
0.0,1,11.24118
0.0,1,11.243328
0.0,1,11.244459
0.0,1,11.245332
0.0,1,11.246042
0.0,2,11.247237
0.0,1,11.248106
0.0,1,11.249026
0.0,6,11.251395
0.0,1,11.252144
0.0,3,11.253363
0.0,2,11.254391
0.0,1,11.255108
0.0,1,11.256362
0.0,1,11.258687
0.0,1,11.260042
0.0,1,11.26119
0.0,2,11.262351
0.0,1,11.263301
0.0,1,11.263893
0.0,3,11.265262
0.0,1,11.265871
0.0,4,11.267586
0.0,2,11.268564
0.0,2,11.269538
0.0,1,11.270223
0.0,1,11.270914
0.0,5,11.274023
0.0,1,11.275305
0.0,1,11.276313
0.0,1,11.277003
0.0,4,11.278779
0.0,1,11.279624
0.0,3,11.280843
0.0,1,11.281445
0.0,1,11.282065
0.0,1,11.282741
0.0,1,11.283571
0.0,1,11.284273
0.0,1,11.284883
0.0,3,11.286606
0.0,1,11.287644
0.0,1,11.288766
0.0,1,11.290105
0.0,1,11.291142
0.0,3,11.293148
0.0,4,11.294997
0.0,3,11.29635
0.0,1,11.296929
0.0,5,11.299356
0.0,1,11.300068
0.0,5,11.303369
0.0,2,11.305346
0.0,1,11.30669
0.0,1,11.307559
0.0,1,11.308158
0.0,1,11.308683
0.0,1,11.309461
0.0,1,11.310174
0.0,1,11.310812
0.0,2,11.311881
0.0,1,11.312489
0.0,3,11.314022
0.0,1,11.314812
0.0,1,11.315555
0.0,4,11.319138
0.0,4,11.323062
0.0,2,11.324259
0.0,1,11.32496
0.0,1,11.325674
0.0,3,11.326992
0.0,1,11.32779
0.0,2,11.328753
0.0,4,11.330342
0.0,3,11.333099
0.0,1,11.334156
0.0,1,11.335548
0.0,1,11.336749
0.0,1,11.337575
0.0,1,11.338319
0.0,3,11.339776
0.0,1,11.340614
0.0,1,11.341255
0.0,1,11.342091
0.0,1,11.342766
0.0,2,11.34391
0.0,2,11.344839
0.0,1,11.345677
0.0,1,11.34648
0.0,3,11.348264
0.0,1,11.349386
0.0,1,11.351877
0.0,5,11.354947
0.0,1,11.355634
0.0,2,11.356889
0.0,2,11.357911
0.0,3,11.359212
0.0,1,11.359732
0.0,1,11.360453
0.0,1,11.361167
0.0,3,11.362754
0.0,1,11.363682
0.0,1,11.365091
0.0,1,11.366571
0.0,1,11.367738
0.0,1,11.368427
0.0,1,11.369103
0.0,3,11.37054
0.0,1,11.371494
0.0,2,11.372514
0.0,2,11.373556
0.0,1,11.374241
0.0,1,11.375044
0.0,1,11.375689
0.0,1,11.376248
0.0,5,11.378798
0.0,3,11.380736
0.0,2,11.383491
0.0,2,11.3848
0.0,1,11.385593
0.0,1,11.386403
0.0,1,11.387172
0.0,1,11.388053
0.0,2,11.38908
0.0,1,11.389763
0.0,2,11.390751
0.0,1,11.391298
0.0,4,11.393319
0.0,1,11.394312
0.0,3,11.395987
0.0,1,11.396688
0.0,4,11.398988
0.0,1,11.400042
0.0,1,11.400921
0.0,1,11.402002
0.0,1,11.40283
0.0,1,11.403587
0.0,1,11.404339
0.0,1,11.404943
0.0,3,11.406327
0.0,1,11.407085
0.0,2,11.408176
0.0,2,11.409736
0.0,2,11.411268
0.0,4,11.413329
0.0,4,11.41496
0.0,1,11.415706
0.0,1,11.416209
0.0,1,11.41702
0.0,2,11.417947
0.0,2,11.418943
0.0,3,11.420256
0.0,1,11.420785
0.0,1,11.421392
0.0,2,11.422327
0.0,1,11.422982
0.0,1,11.423917
0.0,1,11.42479
0.0,1,11.425654
0.0,1,11.426453
0.0,1,11.427308
0.0,1,11.428321
0.0,1,11.429067
0.0,4,11.431116
0.0,1,11.431723
0.0,1,11.432332
0.0,4,11.434094
0.0,4,11.435801
0.0,1,11.436336
0.0,1,11.43691
0.0,2,11.437907
0.0,4,11.441024
0.0,1,11.442551
0.0,1,11.443842
0.0,1,11.44476
0.0,1,11.44551
0.0,3,11.446943
0.0,2,11.447912
0.0,2,11.448909
0.0,1,11.449721
0.0,1,11.450298
0.0,1,11.450859
0.0,3,11.452103
0.0,1,11.452628
0.0,1,11.453187
0.0,1,11.45393
0.0,2,11.455429
0.0,1,11.456328
0.0,1,11.457087
0.0,1,11.457856
0.0,4,11.459506
0.0,3,11.460736
0.0,2,11.461724
0.0,1,11.462469
0.0,2,11.463498
0.0,1,11.464186
0.0,1,11.464842
0.0,1,11.465667
0.0,1,11.466235
0.0,2,11.467206
0.0,2,11.468338
0.0,3,11.470001
0.0,1,11.471068
0.0,2,11.47228
0.0,1,11.472914
0.0,2,11.473998
0.0,1,11.475136
0.0,2,11.476352
0.0,3,11.477739
0.0,1,11.478242
0.0,3,11.479679
0.0,2,11.480567
0.0,2,11.481814
0.0,1,11.482413
0.0,1,11.483263
0.0,3,11.484735
0.0,1,11.485828
0.0,4,11.490001
0.0,1,11.491149
0.0,1,11.491871
0.0,1,11.492491
0.0,2,11.493517
0.0,1,11.494326
0.0,1,11.494897
0.0,2,11.495818
0.0,1,11.496435
0.0,1,11.49697
0.0,1,11.497545
0.0,1,11.498284
0.0,1,11.499156
0.0,3,11.501165
0.0,1,11.502619
0.0,2,11.505392
0.0,1,11.506336
0.0,1,11.507502
0.0,1,11.508232
0.0,3,11.509726
0.0,2,11.510802
0.0,2,11.511823
0.0,2,11.512779
0.0,1,11.513445
0.0,1,11.513951
0.0,2,11.51489
0.0,1,11.515809
0.0,3,11.518287
0.0,1,11.51932
0.0,5,11.521978
0.0,1,11.522608
0.0,2,11.523869
0.0,1,11.524421
0.0,1,11.524951
0.0,4,11.526902
0.0,1,11.52762
0.0,1,11.52829
0.0,1,11.528833
0.0,1,11.529371
0.0,1,11.53006
0.0,1,11.531423
0.0,2,11.660487
0.0,3,11.662292
0.0,4,11.664441
0.0,1,11.665079
0.0,1,11.666015
0.0,1,11.666875
0.0,1,11.667828
0.0,5,11.672032
0.0,1,11.673885
0.0,1,11.67531
0.0,1,11.676098
0.0,1,11.676827
0.0,4,11.67902
0.0,2,11.680045
0.0,1,11.68061
0.0,1,11.681211
0.0,1,11.681813
0.0,4,11.683812
0.0,1,11.685186
0.0,2,11.687775
0.0,1,11.688707
0.0,3,11.690243
0.0,1,11.690825
0.0,1,11.691447
0.0,1,11.692247
0.0,1,11.69287
0.0,1,11.693688
0.0,3,11.695051
0.0,4,11.696753
0.0,1,11.697392
0.0,3,11.698747
0.0,2,11.700585
0.0,1,11.703515
0.0,3,11.705461
0.0,2,11.706677
0.0,1,11.7075
0.0,1,11.708161
0.0,1,11.708729
0.0,1,11.709353
0.0,4,11.711271
0.0,1,11.711993
0.0,2,11.712892
0.0,1,11.71359
0.0,3,11.715624
0.0,2,11.717958
0.0,3,11.71959
0.0,1,11.720393
0.0,1,11.721351
0.0,2,11.72254
0.0,3,11.724025
0.0,1,11.724668
0.0,4,11.726311
0.0,1,11.726921
0.0,1,11.727662
0.0,4,11.729748
0.0,1,11.730728
0.0,1,11.732084
0.0,1,11.733998
0.0,1,11.735451
0.0,1,11.736397
0.0,1,11.737278
0.0,1,11.738074
0.0,1,11.73875
0.0,2,11.739779
0.0,1,11.740378
0.0,1,11.74111
0.0,1,11.741775
0.0,2,11.742708
0.0,1,11.743279
0.0,2,11.744288
0.0,1,11.74507
0.0,2,11.746707
0.0,2,11.748922
0.0,1,11.750088
0.0,2,11.751316
0.0,1,11.751968
0.0,1,11.75285
0.0,1,11.753687
0.0,5,11.75573
0.0,3,11.757139
0.0,2,11.758214
0.0,1,11.75901
0.0,2,11.760145
0.0,1,11.76162
0.0,2,11.763011
0.0,4,11.765017
0.0,1,11.765803
0.0,3,11.76744
0.0,1,11.768223
0.0,3,11.769572
0.0,2,11.770597
0.0,2,11.771585
0.0,4,11.773237
0.0,1,11.773778
0.0,3,11.775463
0.0,1,11.776928
0.0,1,11.778136
0.0,3,11.779812
0.0,4,11.781562
0.0,1,11.782373
0.0,1,11.783247
0.0,3,11.784599
0.0,1,11.785153
0.0,1,11.785917
0.0,1,11.786462
0.0,2,11.787479
0.0,4,11.789175
0.0,1,11.789764
0.0,1,11.790572
0.0,1,11.791788
0.0,1,11.793664
0.0,2,11.795353
0.0,1,11.796132
0.0,1,11.796765
0.0,1,11.797354
0.0,1,11.798094
0.0,1,11.798749
0.0,5,11.800816
0.0,3,11.802342
0.0,1,11.803018
0.0,1,11.803721
0.0,1,11.804641
0.0,2,11.805911
0.0,1,11.807116
0.0,1,11.808037
0.0,1,11.809062
0.0,1,11.810135
0.0,4,11.812309
0.0,1,11.8129
0.0,1,11.813631
0.0,1,11.814365
0.0,1,11.815097
0.0,1,11.815644
0.0,2,11.81684
0.0,1,11.817522
0.0,2,11.818597
0.0,1,11.819435
0.0,2,11.820402
0.0,3,11.822197
0.0,1,11.823042
0.0,1,11.823903
0.0,1,11.824637
0.0,1,11.825248
0.0,3,11.827108
0.0,2,11.828281
0.0,1,11.828961
0.0,1,11.829716
0.0,1,11.830378
0.0,1,11.831147
0.0,1,11.831782
0.0,3,11.833048
0.0,4,11.834778
0.0,1,11.835614
0.0,1,11.836636
0.0,1,11.837593
0.0,2,11.83907
0.0,2,11.840261
0.0,1,11.841148
0.0,1,11.842233
0.0,1,11.84282
0.0,1,11.843783
0.0,3,11.845105
0.0,1,11.845833
0.0,3,11.847072
0.0,5,11.849137
0.0,1,11.849705
0.0,2,11.85061
0.0,4,11.853121
0.0,1,11.853802
0.0,3,11.855632
0.0,4,11.857814
0.0,3,11.859265
0.0,1,11.859832
0.0,2,11.860792
0.0,3,11.862149
0.0,1,11.862774
0.0,6,11.864947
0.0,1,11.865743
0.0,1,11.866417
0.0,1,11.867286
0.0,5,11.869452
0.0,1,11.870131
0.0,1,11.870729
0.0,1,11.87146
0.0,1,11.871995
0.0,1,11.872512
0.0,1,11.873082
0.0,1,11.87375
0.0,2,11.874751
0.0,1,11.875525
0.0,1,11.876208
0.0,1,11.876844
0.0,4,11.878936
0.0,1,11.879699
0.0,1,11.880529
0.0,1,11.881188
0.0,1,11.881809
0.0,1,11.882866
0.0,1,11.883838
0.0,1,11.884882
0.0,2,11.887526
0.0,1,11.888211
0.0,1,11.889024
0.0,1,11.889636
0.0,1,11.890385
0.0,4,11.892328
0.0,1,11.893106
0.0,1,11.893822
0.0,2,11.894894
0.0,1,11.895661
0.0,2,11.897125
0.0,1,11.897956
0.0,1,11.898746
0.0,1,11.899433
0.0,2,11.900791
0.0,1,11.90177
0.0,1,11.902688
0.0,1,11.903457
0.0,1,11.904274
0.0,1,11.905051
0.0,1,11.905766
0.0,4,11.907917
0.0,1,11.908694
0.0,3,11.909956
0.0,2,11.910892
0.0,1,11.911681
0.0,3,11.913644
0.0,1,11.914615
0.0,5,11.920114
0.0,1,11.921535
0.0,1,11.922204
0.0,1,11.922973
0.0,1,11.923706
0.0,1,11.924621
0.0,1,11.925217
0.0,1,11.925745
0.0,3,11.927059
0.0,1,11.927658
0.0,1,11.928428
0.0,1,11.929234
0.0,1,11.93007
0.0,1,11.930996
0.0,4,11.933373
0.0,1,11.934047
0.0,5,11.936263
0.0,3,11.937587
0.0,1,11.938142
0.0,2,11.939224
0.0,1,11.939883
0.0,1,11.940447
0.0,1,11.941242
0.0,2,11.942129
0.0,1,11.942728
0.0,3,11.944596
0.0,3,11.946193
0.0,4,11.948351
0.0,1,11.949108
0.0,1,11.949833
0.0,1,11.95055
0.0,1,11.951217
0.0,5,11.953397
0.0,1,11.954193
0.0,1,11.955054
0.0,3,11.956545
0.0,1,11.957277
0.0,1,11.958035
0.0,5,11.962023
0.0,1,11.962764
0.0,1,11.963413
0.0,4,11.965235
0.0,1,11.966264
0.0,1,11.966893
0.0,1,11.967493
0.0,1,11.968119
0.0,1,11.968731
0.0,1,11.969282
0.0,3,11.970659
0.0,1,11.971344
0.0,3,11.972703
0.0,1,11.973317
0.0,3,11.975508
0.0,1,11.976627
0.0,1,11.977553
0.0,2,11.979921
0.0,1,11.981352
0.0,1,11.982201
0.0,2,11.983445
0.0,3,11.985057
0.0,1,11.985615
0.0,1,11.986284
0.0,1,11.986898
0.0,2,11.98815
0.0,1,11.988836
0.0,1,11.989834
0.0,1,11.991162
0.0,3,11.994186
0.0,3,12.108152
0.0,1,12.109209
0.0,1,12.110004
0.0,1,12.111
0.0,1,12.111842
0.0,1,12.112901
0.0,1,12.113965
0.0,1,12.114807
0.0,3,12.116537
0.0,1,12.117385
0.0,1,12.118171
0.0,2,12.119278
0.0,1,12.119992
0.0,1,12.120845
0.0,1,12.121688
0.0,3,12.123276
0.0,4,12.125037
0.0,1,12.125594
0.0,1,12.126302
0.0,1,12.126986
0.0,3,12.129174
0.0,1,12.12988
0.0,1,12.130639
0.0,1,12.131596
0.0,1,12.132317
0.0,1,12.133069
0.0,1,12.133727
0.0,2,12.134875
0.0,3,12.136246
0.0,4,12.138066
0.0,3,12.139299
0.0,1,12.140038
0.0,1,12.14064
0.0,1,12.141186
0.0,3,12.142926
0.0,3,12.145036
0.0,2,12.146233
0.0,5,12.148518
0.0,1,12.149024
0.0,1,12.149556
0.0,1,12.150063
0.0,1,12.150851
0.0,1,12.151564
0.0,2,12.152527
0.0,3,12.153867
0.0,1,12.154589
0.0,1,12.155161
0.0,1,12.155827
0.0,4,12.158073
0.0,2,12.159931
0.0,2,12.161553
0.0,1,12.16236
0.0,1,12.163238
0.0,1,12.164119
0.0,1,12.164855
0.0,1,12.165413
0.0,1,12.165977
0.0,1,12.166535
0.0,4,12.168195
0.0,1,12.168854
0.0,1,12.169491
0.0,1,12.170246
0.0,1,12.171027
0.0,4,12.173022
0.0,1,12.174539
0.0,4,12.177658
0.0,1,12.17831
0.0,3,12.179705
0.0,4,12.181473
0.0,2,12.18245
0.0,3,12.183731
0.0,1,12.184242
0.0,1,12.184792
0.0,1,12.185489
0.0,3,12.186796
0.0,4,12.189179
0.0,1,12.18984
0.0,1,12.190557
0.0,3,12.192098
0.0,1,12.192657
0.0,1,12.193529
0.0,4,12.19533
0.0,1,12.196114
0.0,2,12.197052
0.0,1,12.197583
0.0,1,12.19809
0.0,1,12.198799
0.0,1,12.199535
0.0,1,12.200151
0.0,1,12.201028
0.0,1,12.201552
0.0,3,12.203062
0.0,1,12.20419
0.0,1,12.205148
0.0,1,12.206038
0.0,5,12.208557
0.0,1,12.209159
0.0,3,12.210892
0.0,2,12.211787
0.0,1,12.21247
0.0,1,12.213001
0.0,1,12.213834
0.0,1,12.214354
0.0,1,12.214933
0.0,6,12.217306
0.0,2,12.218291
0.0,2,12.219888
0.0,1,12.220754
0.0,2,12.22234
0.0,1,12.22416
0.0,2,12.22576
0.0,3,12.227334
0.0,1,12.22823
0.0,1,12.229059
0.0,1,12.229739
0.0,4,12.231588
0.0,1,12.23219
0.0,1,12.232872
0.0,3,12.234597
0.0,1,12.235826
0.0,1,12.236926
0.0,1,12.238299
0.0,2,12.240287
0.0,1,12.241187
0.0,1,12.242053
0.0,2,12.242986
0.0,1,12.243727
0.0,1,12.244413
0.0,1,12.244924
0.0,1,12.245595
0.0,2,12.246593
0.0,1,12.247251
0.0,4,12.249068
0.0,3,12.251044
0.0,1,12.251997
0.0,3,12.2538
0.0,4,12.255549
0.0,3,12.257016
0.0,1,12.257638
0.0,1,12.258247
0.0,3,12.259567
0.0,1,12.26011
0.0,1,12.260764
0.0,1,12.261582
0.0,1,12.262239
0.0,4,12.264562
0.0,1,12.26565
0.0,4,12.27066
0.0,3,12.272291
0.0,4,12.273968
0.0,3,12.275439
0.0,2,12.276528
0.0,1,12.277256
0.0,1,12.278054
0.0,2,12.279079
0.0,1,12.280318
0.0,2,12.283067
0.0,1,12.284363
0.0,2,12.285837
0.0,1,12.286706
0.0,3,12.28837
0.0,3,12.289877
0.0,1,12.290773
0.0,1,12.29152
0.0,1,12.292151
0.0,4,12.293885
0.0,1,12.294588
0.0,5,12.29846
0.0,1,12.299468
0.0,1,12.300319
0.0,1,12.300964
0.0,2,12.301912
0.0,1,12.302719
0.0,1,12.303324
0.0,1,12.303902
0.0,1,12.304583
0.0,2,12.305591
0.0,4,12.307297
0.0,1,12.307935
0.0,1,12.308552
0.0,1,12.309072
0.0,2,12.31039
0.0,1,12.311657
0.0,3,12.313947
0.0,2,12.315746
0.0,2,12.316809
0.0,1,12.317386
0.0,1,12.318288
0.0,3,12.319699
0.0,3,12.321125
0.0,1,12.32185
0.0,1,12.322344
0.0,1,12.323104
0.0,1,12.32382
0.0,1,12.324561
0.0,1,12.325084
0.0,1,12.326146
0.0,2,12.327702
0.0,1,12.32845
0.0,1,12.329066
0.0,1,12.330125
0.0,1,12.330891
0.0,1,12.331573
0.0,1,12.332127
0.0,1,12.33286
0.0,1,12.333484
0.0,3,12.334916
0.0,1,12.335623
0.0,1,12.336243
0.0,4,12.337863
0.0,1,12.33863
0.0,1,12.339393
0.0,1,12.339971
0.0,4,12.342498
0.0,3,12.344101
0.0,1,12.344931
0.0,1,12.34556
0.0,1,12.346552
0.0,1,12.347245
0.0,1,12.347798
0.0,1,12.34858
0.0,4,12.350359
0.0,1,12.351109
0.0,2,12.35208
0.0,2,12.353068
0.0,4,12.354749
0.0,1,12.355255
0.0,2,12.356328
0.0,1,12.357136
0.0,1,12.357927
0.0,1,12.358782
0.0,3,12.360504
0.0,1,12.361291
0.0,1,12.361816
0.0,1,12.362342
0.0,2,12.363477
0.0,1,12.364142
0.0,4,12.365921
0.0,2,12.367022
0.0,1,12.367541
0.0,1,12.368247
0.0,2,12.369284
0.0,1,12.36997
0.0,1,12.37065
0.0,1,12.371483
0.0,1,12.372726
0.0,2,12.374197
0.0,1,12.375202
0.0,1,12.376496
0.0,2,12.377874
0.0,1,12.379022
0.0,1,12.379961
0.0,1,12.380619
0.0,1,12.38133
0.0,1,12.382027
0.0,1,12.382733
0.0,2,12.383815
0.0,1,12.384542
0.0,2,12.385702
0.0,1,12.386754
0.0,1,12.388453
0.0,1,12.38988
0.0,2,12.393333
0.0,1,12.394251
0.0,1,12.395104
0.0,1,12.395802
0.0,1,12.396588
0.0,1,12.39725
0.0,2,12.398465
0.0,2,12.399601
0.0,3,12.401164
0.0,3,12.404451
0.0,4,12.407383
0.0,1,12.408043
0.0,5,12.410473
0.0,4,12.412424
0.0,1,12.413279
0.0,1,12.413857
0.0,2,12.414913
0.0,4,12.416593
0.0,4,12.420895
0.0,1,12.423046
0.0,3,12.426015
0.0,5,12.428937
0.0,1,12.429619
0.0,4,12.431412
0.0,4,12.433512
0.0,1,12.434931
0.0,1,12.436163
0.0,4,12.439523
0.0,2,12.441024
0.0,1,12.441841
0.0,1,12.568156
0.0,1,12.569067
0.0,1,12.57008
0.0,2,12.571906
0.0,3,12.573822
0.0,1,12.574646
0.0,4,12.576751
0.0,1,12.577523
0.0,1,12.578263
0.0,3,12.579891
0.0,1,12.580539
0.0,1,12.5814
0.0,2,12.582455
0.0,2,12.583827
0.0,1,12.584623
0.0,1,12.58519
0.0,2,12.586543
0.0,2,12.587842
0.0,1,12.588806
0.0,3,12.590489
0.0,1,12.591295
0.0,1,12.591908
0.0,1,12.592615
0.0,1,12.593324
0.0,4,12.594948
0.0,1,12.595526
0.0,1,12.596129
0.0,3,12.597574
0.0,4,12.599351
0.0,3,12.600618
0.0,1,12.601487
0.0,1,12.602789
0.0,2,12.604483
0.0,1,12.605522
0.0,4,12.607761
0.0,1,12.60845
0.0,1,12.609084
0.0,3,12.610478
0.0,4,12.612347
0.0,3,12.613679
0.0,1,12.614532
0.0,1,12.615221
0.0,1,12.615807
0.0,2,12.617274
0.0,4,12.619787
0.0,1,12.620404
0.0,2,12.621483
0.0,3,12.622953
0.0,2,12.623904
0.0,3,12.625313
0.0,1,12.626174
0.0,4,12.627792
0.0,1,12.628588
0.0,1,12.629208
0.0,2,12.630223
0.0,1,12.630931
0.0,2,12.632472
0.0,1,12.63348
0.0,6,12.636393
0.0,3,12.637925
0.0,2,12.639107
0.0,2,12.640141
0.0,1,12.640991
0.0,3,12.642295
0.0,1,12.643059
0.0,1,12.643667
0.0,1,12.644283
0.0,1,12.644937
0.0,1,12.645557
0.0,1,12.646171
0.0,3,12.648391
0.0,1,12.649152
0.0,1,12.650065
0.0,1,12.650783
0.0,1,12.651402
0.0,1,12.652012
0.0,1,12.652555
0.0,1,12.653261
0.0,1,12.654067
0.0,3,12.655322
0.0,3,12.656638
0.0,3,12.658133
0.0,1,12.658663
0.0,1,12.659412
0.0,5,12.661494
0.0,3,12.663586
0.0,1,12.664465
0.0,6,12.66769
0.0,1,12.668368
0.0,3,12.669758
0.0,1,12.670286
0.0,3,12.671528
0.0,3,12.672836
0.0,3,12.673993
0.0,3,12.675421
0.0,5,12.677694
0.0,1,12.678522
0.0,2,12.680012
0.0,1,12.680711
0.0,1,12.681353
0.0,3,12.682867
0.0,2,12.683805
0.0,1,12.684491
0.0,1,12.685235
0.0,3,12.68643
0.0,1,12.687011
0.0,1,12.687573
0.0,2,12.688513
0.0,2,12.689442
0.0,1,12.690079
0.0,1,12.69065
0.0,2,12.691765
0.0,2,12.692791
0.0,2,12.694
0.0,1,12.694762
0.0,4,12.6966
0.0,1,12.697357
0.0,1,12.697972
0.0,1,12.698694
0.0,3,12.700166
0.0,1,12.700858
0.0,2,12.701923
0.0,1,12.702531
0.0,1,12.703156
0.0,1,12.703763
0.0,3,12.705139
0.0,1,12.705798
0.0,1,12.706405
0.0,1,12.707074
0.0,1,12.707833
0.0,1,12.708756
0.0,2,12.710028
0.0,2,12.711185
0.0,2,12.712259
0.0,1,12.713133
0.0,1,12.713688
0.0,3,12.715097
0.0,3,12.716478
0.0,2,12.717417
0.0,1,12.718088
0.0,2,12.719069
0.0,3,12.720279
0.0,1,12.720874
0.0,3,12.722142
0.0,1,12.722755
0.0,1,12.723688
0.0,5,12.726741
0.0,4,12.729407
0.0,1,12.730153
0.0,4,12.732445
0.0,1,12.73313
0.0,2,12.73426
0.0,4,12.736104
0.0,1,12.736716
0.0,3,12.738145
0.0,1,12.73952
0.0,3,12.741488
0.0,3,12.743833
0.0,1,12.744729
0.0,2,12.745721
0.0,1,12.746521
0.0,1,12.747082
0.0,2,12.748018
0.0,5,12.749903
0.0,1,12.750601
0.0,1,12.751344
0.0,1,12.752043
0.0,1,12.752566
0.0,1,12.753569
0.0,1,12.754389
0.0,1,12.755247
0.0,1,12.756037
0.0,4,12.757981
0.0,1,12.758709
0.0,1,12.759318
0.0,3,12.760657
0.0,1,12.761475
0.0,1,12.762228
0.0,1,12.762875
0.0,2,12.763722
0.0,2,12.764617
0.0,1,12.765234
0.0,1,12.765906
0.0,2,12.766973
0.0,1,12.767701
0.0,1,12.768284
0.0,1,12.769257
0.0,1,12.770466
0.0,1,12.771185
0.0,2,12.772224
0.0,1,12.773109
0.0,3,12.774445
0.0,1,12.7751
0.0,1,12.775833
0.0,2,12.776773
0.0,1,12.777402
0.0,1,12.778173
0.0,1,12.778861
0.0,1,12.779403
0.0,3,12.780782
0.0,1,12.781492
0.0,1,12.782196
0.0,4,12.78422
0.0,1,12.78515
0.0,1,12.786036
0.0,5,12.789529
0.0,1,12.790456
0.0,1,12.79135
0.0,1,12.791914
0.0,1,12.792497
0.0,3,12.793826
0.0,5,12.795938
0.0,1,12.79678
0.0,2,12.797899
0.0,3,12.799404
0.0,1,12.800322
0.0,1,12.801436
0.0,1,12.802434
0.0,1,12.803704
0.0,3,12.805499
0.0,1,12.80621
0.0,3,12.807635
0.0,1,12.80845
0.0,4,12.810088
0.0,1,12.810702
0.0,2,12.811878
0.0,2,12.812915
0.0,2,12.813822
0.0,1,12.814486
0.0,2,12.81652
0.0,1,12.81743
0.0,1,12.818114
0.0,1,12.81909
0.0,1,12.81985
0.0,4,12.821491
0.0,1,12.822238
0.0,3,12.823543
0.0,3,12.82496
0.0,5,12.826993
0.0,4,12.828646
0.0,1,12.829264
0.0,1,12.829906
0.0,1,12.831173
0.0,1,12.831928
0.0,3,12.833641
0.0,1,12.834205
0.0,4,12.835978
0.0,3,12.837415
0.0,3,12.838747
0.0,3,12.840179
0.0,3,12.841428
0.0,1,12.842036
0.0,4,12.843641
0.0,2,12.844563
0.0,3,12.846223
0.0,1,12.84807
0.0,1,12.849014
0.0,3,12.851758
0.0,1,12.852489
0.0,1,12.853194
0.0,1,12.854
0.0,2,12.854927
0.0,1,12.855732
0.0,1,12.856443
0.0,1,12.856998
0.0,1,12.857767
0.0,3,12.859024
0.0,1,12.859586
0.0,1,12.860082
0.0,5,12.863106
0.0,1,12.863937
0.0,2,12.865121
0.0,4,12.867033
0.0,4,12.971996
0.0,1,12.972879
0.0,1,12.973722
0.0,4,12.975807
0.0,1,12.976465
0.0,1,12.977347
0.0,4,12.979216
0.0,1,12.979884
0.0,2,12.980984
0.0,1,12.981579
0.0,3,12.983104
0.0,1,12.984181
0.0,2,12.985756
0.0,1,12.986434
0.0,2,12.987572
0.0,1,12.988375
0.0,1,12.989135
0.0,1,12.989723
0.0,2,12.990743
0.0,1,12.991351
0.0,1,12.991895
0.0,1,12.992536
0.0,3,12.993814
0.0,4,12.995549
0.0,1,12.996236
0.0,2,12.997203
0.0,1,12.998024
0.0,1,12.998809
0.0,3,13.000861
0.0,1,13.001519
0.0,6,13.004181
0.0,2,13.005153
0.0,1,13.00591
0.0,4,13.007623
0.0,2,13.008514
0.0,1,13.009157
0.0,2,13.010197
0.0,1,13.010845
0.0,2,13.011845
0.0,3,13.013263
0.0,2,13.01473
0.0,2,13.017098
0.0,1,13.018286
0.0,1,13.01915
0.0,1,13.019972
0.0,1,13.020749
0.0,2,13.021765
0.0,1,13.022333
0.0,1,13.023101
0.0,1,13.02371
0.0,3,13.025146
0.0,1,13.025849
0.0,5,13.027943
0.0,2,13.028863
0.0,5,13.032525
0.0,4,13.034458
0.0,1,13.035071
0.0,1,13.035977
0.0,1,13.036687
0.0,2,13.037667
0.0,1,13.03818
0.0,3,13.03956
0.0,1,13.040146
0.0,2,13.041091
0.0,2,13.041964
0.0,1,13.042629
0.0,1,13.043362
0.0,2,13.044641
0.0,4,13.047282
0.0,2,13.048389
0.0,1,13.04895
0.0,3,13.050328
0.0,1,13.050954
0.0,4,13.052681
0.0,1,13.053251
0.0,1,13.053846
0.0,3,13.05525
0.0,1,13.055852
0.0,2,13.05673
0.0,1,13.057645
0.0,3,13.058977
0.0,3,13.061296
0.0,3,13.063518
0.0,1,13.064414
0.0,2,13.065528
0.0,1,13.066115
0.0,3,13.067606
0.0,1,13.068274
0.0,1,13.068892
0.0,4,13.070521
0.0,4,13.072292
0.0,3,13.073496
0.0,1,13.074208
0.0,1,13.075268
0.0,1,13.076327
0.0,2,13.078044
0.0,1,13.079175
0.0,1,13.080042
0.0,1,13.080815
0.0,1,13.081476
0.0,1,13.082221
0.0,1,13.082768
0.0,3,13.084254
0.0,1,13.084956
0.0,2,13.08594
0.0,1,13.086791
0.0,2,13.087789
0.0,1,13.088316
0.0,1,13.088948
0.0,2,13.090065
0.0,4,13.092778
0.0,1,13.093599
0.0,3,13.095222
0.0,1,13.09583
0.0,3,13.097224
0.0,4,13.09903
0.0,1,13.099885
0.0,5,13.102064
0.0,1,13.102918
0.0,1,13.103549
0.0,1,13.104328
0.0,1,13.105194
0.0,3,13.107431
0.0,2,13.108634
0.0,1,13.109481
0.0,1,13.110354
0.0,1,13.111126
0.0,1,13.112048
0.0,2,13.113088
0.0,1,13.113731
0.0,1,13.114541
0.0,2,13.115601
0.0,1,13.11632
0.0,1,13.116974
0.0,2,13.117876
0.0,1,13.11853
0.0,1,13.119301
0.0,1,13.12019
0.0,1,13.121336
0.0,4,13.124714
0.0,2,13.125939
0.0,1,13.126757
0.0,1,13.12743
0.0,1,13.128013
0.0,1,13.12867
0.0,4,13.130268
0.0,2,13.131265
0.0,3,13.132592
0.0,1,13.133139
0.0,2,13.134067
